soc_code,occupation_name,communication,danger,experience,interaction_complexity,pace_of_work,physicality,uncertain_decisions,variety,category_name,num_employed,mean_annual_wage,med_annual_wage
131081,Logisticians,-1.6323694025357631,-0.93554031461365,-1.3241635400187357,0.24870706738509896,-1.5057035353730883,-1.1766408036044775,-0.9643878790258152,-0.8958830757728002,Business and Financial Operations Occupations,3117.1535580524346,74065.2329749104,69765.87813620071
131111,Management Analysts,-1.6323694025357631,-0.6305563705458246,1.3902532364970952,0.9037456764772304,-1.5057035353730883,-1.1766408036044775,1.9230268759789144,-0.8958830757728002,Business and Financial Operations Occupations,10701.842900302116,86014.03614457832,78894.39759036145
131121,"Meeting, Convention, and Event Planners",-1.167347564690019,-0.3526070143178066,-0.5058768858840925,-0.9100589912758592,0.28535338619822725,-0.8172013521331022,0.21824915263983607,-0.2268204086394912,Business and Financial Operations Occupations,2363.8695652173915,53289.15254237288,49941.27118644068
131131,Fundraisers,-1.1216077117871592,-0.5731078713862343,-0.7846928821265964,-1.3715103557664914,0.9945857803240948,-0.8651680406253296,-0.9643878790258152,-0.8958830757728002,Business and Financial Operations Occupations,2986.7391304347825,59387.28571428572,55928.142857142855
131141,"Compensation, Benefits, and Job Analysis Specialists",-0.4382651028509271,-0.93554031461365,-0.7677683124672352,-0.10264248569427754,0.7102391522644151,-1.1519898949900655,0.25355175060000473,-0.8958830757728002,Business and Financial Operations Occupations,1668.097014925373,66966.54135338347,63229.21052631579
131151,Training and Development Specialists,-0.0873264606024971,-0.7784017727947704,-0.13439413572713074,-0.36685088359287293,-0.3781220792743586,-1.1091662251122043,0.20311946779976375,-0.010939888982557518,Business and Financial Operations Occupations,3994.779220779221,62194.35356200528,58468.99736147757
131161,Market Research Analysts and Marketing Specialists,-0.4335014487504176,-0.6922290240553849,1.1759752925156857,0.8139600098690098,0.4879912130913323,-0.9216130267928666,0.86082056955842,0.7692159728592428,Business and Financial Operations Occupations,7631.15,65409.80198019802,59943.46534653466
132011,Accountants and Auditors,0.2801850809441375,-0.5954958894410746,1.6162171144975936,1.2071847523490506,0.3262077867815145,-0.9363605212426696,1.4731449015528328,1.677854253192752,Business and Financial Operations Occupations,14747.136363636364,73208.27272727272,67399.04545454546
132031,Budget Analysts,-0.21269233846137656,-0.93554031461365,-0.38403153820270897,-1.155340864273399,0.6742872797511222,-1.1638031924768155,-0.9643878790258152,-0.8958830757728002,Business and Financial Operations Occupations,1789.6045197740114,78451.85393258427,75287.69662921349
132051,Financial Analysts,-1.6323694025357631,-0.8493675658742643,1.210639098036064,-0.8887629038569576,-1.5057035353730883,-1.155356876160606,1.1424241587685595,-0.8958830757728002,Business and Financial Operations Occupations,5063.6140350877195,85512.06185567011,79279.93127147766
132052,Personal Financial Advisors,-1.6323694025357631,-0.93554031461365,-0.36803783706837867,0.6440099745725081,-1.5057035353730883,-1.1766408036044775,1.010313832966272,-0.8958830757728002,Business and Financial Operations Occupations,12119.444444444445,85054.38356164383,67643.28767123287
132053,Insurance Underwriters,-1.6323694025357631,-0.93554031461365,0.4119482975358476,-0.9099343945488284,-1.5057035353730883,-1.1766408036044775,1.1424241587685595,-0.8958830757728002,Business and Financial Operations Occupations,12420.47619047619,73773.57142857143,68641.19047619047
